"ï»_LOCATION""",INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
TUR,ROADACCID,DEATH,NBR,A,2006,4633,
TUR,ROADACCID,DEATH,NBR,A,2007,5007,
TUR,ROADACCID,DEATH,NBR,A,2008,4236,
TUR,ROADACCID,DEATH,NBR,A,2009,4324,
TUR,ROADACCID,DEATH,NBR,A,2010,4045,
TUR,ROADACCID,DEATH,NBR,A,2011,3835,
TUR,ROADACCID,DEATH,NBR,A,2012,3750,
TUR,ROADACCID,DEATH,NBR,A,2013,3685,
TUR,ROADACCID,DEATH,NBR,A,2014,3524,
SWE,ROADACCID,DEATH,NBR,A,1970,1307,
SWE,ROADACCID,DEATH,NBR,A,1971,1213,
SWE,ROADACCID,DEATH,NBR,A,1972,1194,
SWE,ROADACCID,DEATH,NBR,A,1973,1177,
SWE,ROADACCID,DEATH,NBR,A,1974,1197,
SWE,ROADACCID,DEATH,NBR,A,1975,1172,
SWE,ROADACCID,DEATH,NBR,A,1976,1168,
SWE,ROADACCID,DEATH,NBR,A,1977,1031,
SWE,ROADACCID,DEATH,NBR,A,1978,1034,
SWE,ROADACCID,DEATH,NBR,A,1979,926,
SWE,ROADACCID,DEATH,NBR,A,1980,848,
SWE,ROADACCID,DEATH,NBR,A,1981,784,
SWE,ROADACCID,DEATH,NBR,A,1982,758,
SWE,ROADACCID,DEATH,NBR,A,1983,779,
SWE,ROADACCID,DEATH,NBR,A,1984,801,
SWE,ROADACCID,DEATH,NBR,A,1985,808,
SWE,ROADACCID,DEATH,NBR,A,1986,844,
SWE,ROADACCID,DEATH,NBR,A,1987,787,
SWE,ROADACCID,DEATH,NBR,A,1988,813,
SWE,ROADACCID,DEATH,NBR,A,1989,904,
SWE,ROADACCID,DEATH,NBR,A,1990,772,
SWE,ROADACCID,DEATH,NBR,A,1991,745,
SWE,ROADACCID,DEATH,NBR,A,1992,759,
SWE,ROADACCID,DEATH,NBR,A,1993,632,
SWE,ROADACCID,DEATH,NBR,A,1994,589,
SWE,ROADACCID,DEATH,NBR,A,1995,572,
SWE,ROADACCID,DEATH,NBR,A,1996,537,
SWE,ROADACCID,DEATH,NBR,A,1997,541,
SWE,ROADACCID,DEATH,NBR,A,1998,531,
SWE,ROADACCID,DEATH,NBR,A,1999,580,
SWE,ROADACCID,DEATH,NBR,A,2000,591,
SWE,ROADACCID,DEATH,NBR,A,2001,583,
SWE,ROADACCID,DEATH,NBR,A,2002,560,
SWE,ROADACCID,DEATH,NBR,A,2003,529,
SWE,ROADACCID,DEATH,NBR,A,2004,480,
SWE,ROADACCID,DEATH,NBR,A,2005,440,
SWE,ROADACCID,DEATH,NBR,A,2006,445,
SWE,ROADACCID,DEATH,NBR,A,2007,471,
SWE,ROADACCID,DEATH,NBR,A,2008,397,
SWE,ROADACCID,DEATH,NBR,A,2009,358,
SWE,ROADACCID,DEATH,NBR,A,2010,266,B
SWE,ROADACCID,DEATH,NBR,A,2011,319,
SWE,ROADACCID,DEATH,NBR,A,2012,285,
SWE,ROADACCID,DEATH,NBR,A,2013,260,
SWE,ROADACCID,DEATH,NBR,A,2014,270,
OECD33,ROADACCID,DEATH,NBR,A,1970,178158,
OECD33,ROADACCID,DEATH,NBR,A,1971,180562,
OECD33,ROADACCID,DEATH,NBR,A,1972,185226,
OECD33,ROADACCID,DEATH,NBR,A,1973,180832,
OECD33,ROADACCID,DEATH,NBR,A,1974,158872,
OECD33,ROADACCID,DEATH,NBR,A,1975,159256,
OECD33,ROADACCID,DEATH,NBR,A,1976,158417,
OECD33,ROADACCID,DEATH,NBR,A,1977,159929,
OECD33,ROADACCID,DEATH,NBR,A,1978,162338,
OECD33,ROADACCID,DEATH,NBR,A,1979,160498,
OECD33,ROADACCID,DEATH,NBR,A,1980,159909,
OECD33,ROADACCID,DEATH,NBR,A,1981,155287,
OECD33,ROADACCID,DEATH,NBR,A,1982,147365,
OECD33,ROADACCID,DEATH,NBR,A,1983,145942,
OECD33,ROADACCID,DEATH,NBR,A,1984,144746,
OECD33,ROADACCID,DEATH,NBR,A,1985,140660,
OECD33,ROADACCID,DEATH,NBR,A,1986,145117,
OECD33,ROADACCID,DEATH,NBR,A,1987,144361,
OECD33,ROADACCID,DEATH,NBR,A,1988,152627,
OECD33,ROADACCID,DEATH,NBR,A,1989,155980,
OECD33,ROADACCID,DEATH,NBR,A,1990,154897,
OECD33,ROADACCID,DEATH,NBR,A,1991,155241,
OECD33,ROADACCID,DEATH,NBR,A,1992,147115,
OECD33,ROADACCID,DEATH,NBR,A,1993,141326,
OECD33,ROADACCID,DEATH,NBR,A,1994,138713,
OECD33,ROADACCID,DEATH,NBR,A,1995,139437,
OECD33,ROADACCID,DEATH,NBR,A,1996,137036,
OECD33,ROADACCID,DEATH,NBR,A,1997,136106,
OECD33,ROADACCID,DEATH,NBR,A,1998,132901,
OECD33,ROADACCID,DEATH,NBR,A,1999,131175,
OECD33,ROADACCID,DEATH,NBR,A,2000,131099,
OECD33,ROADACCID,DEATH,NBR,A,2001,125253,
OECD33,ROADACCID,DEATH,NBR,A,2002,123491,
OECD33,ROADACCID,DEATH,NBR,A,2003,119221,
OECD33,ROADACCID,DEATH,NBR,A,2004,115175,
OECD33,ROADACCID,DEATH,NBR,A,2005,112571,
OECD33,ROADACCID,DEATH,NBR,A,2006,109692,
OECD33,ROADACCID,DEATH,NBR,A,2007,107465,
OECD33,ROADACCID,DEATH,NBR,A,2008,97788,
OECD33,ROADACCID,DEATH,NBR,A,2009,89793,
OECD33,ROADACCID,DEATH,NBR,A,2010,85317,
OECD33,ROADACCID,DEATH,NBR,A,2011,82687,
OECD33,ROADACCID,DEATH,NBR,A,2012,81420,
IND,ROADACCID,DEATH,NBR,A,1970,,L
IND,ROADACCID,DEATH,NBR,A,1971,,L
IND,ROADACCID,DEATH,NBR,A,1972,,L
IND,ROADACCID,DEATH,NBR,A,1973,,L
IND,ROADACCID,DEATH,NBR,A,1974,,L
IND,ROADACCID,DEATH,NBR,A,1975,,L
IND,ROADACCID,DEATH,NBR,A,1976,,L
IND,ROADACCID,DEATH,NBR,A,1977,,L
IND,ROADACCID,DEATH,NBR,A,1978,,L
IND,ROADACCID,DEATH,NBR,A,1979,,L
IND,ROADACCID,DEATH,NBR,A,1980,,L
IND,ROADACCID,DEATH,NBR,A,1981,,L
IND,ROADACCID,DEATH,NBR,A,1982,,L
IND,ROADACCID,DEATH,NBR,A,1983,,L
IND,ROADACCID,DEATH,NBR,A,1984,,L
IND,ROADACCID,DEATH,NBR,A,1985,,L
IND,ROADACCID,DEATH,NBR,A,1986,,L
IND,ROADACCID,DEATH,NBR,A,1987,,L
IND,ROADACCID,DEATH,NBR,A,1988,,L
IND,ROADACCID,DEATH,NBR,A,1989,,L
IND,ROADACCID,DEATH,NBR,A,1990,54100,
IND,ROADACCID,DEATH,NBR,A,1991,56278,
IND,ROADACCID,DEATH,NBR,A,1992,60113,
IND,ROADACCID,DEATH,NBR,A,1993,60380,
IND,ROADACCID,DEATH,NBR,A,1994,64463,
IND,ROADACCID,DEATH,NBR,A,1995,70781,
IND,ROADACCID,DEATH,NBR,A,1996,74665,
IND,ROADACCID,DEATH,NBR,A,1997,76977,
IND,ROADACCID,DEATH,NBR,A,1998,79919,
IND,ROADACCID,DEATH,NBR,A,1999,81966,
IND,ROADACCID,DEATH,NBR,A,2000,78911,
IND,ROADACCID,DEATH,NBR,A,2001,80888,
IND,ROADACCID,DEATH,NBR,A,2002,84674,
IND,ROADACCID,DEATH,NBR,A,2003,85998,
IND,ROADACCID,DEATH,NBR,A,2004,92618,
IND,ROADACCID,DEATH,NBR,A,2005,94968,
IND,ROADACCID,DEATH,NBR,A,2006,105749,
IND,ROADACCID,DEATH,NBR,A,2007,114444,
IND,ROADACCID,DEATH,NBR,A,2008,119860,
IND,ROADACCID,DEATH,NBR,A,2009,125660,
IND,ROADACCID,DEATH,NBR,A,2010,134513,
IND,ROADACCID,DEATH,NBR,A,2011,142485,
IND,ROADACCID,DEATH,NBR,A,2012,138258,
IND,ROADACCID,DEATH,NBR,A,2013,137572,
IND,ROADACCID,DEATH,NBR,A,2014,139671,
DNK,ROADACCID,DEATH,NBR,A,1970,1208,
DNK,ROADACCID,DEATH,NBR,A,1971,1213,
DNK,ROADACCID,DEATH,NBR,A,1972,1116,
DNK,ROADACCID,DEATH,NBR,A,1973,1132,
DNK,ROADACCID,DEATH,NBR,A,1974,766,
DNK,ROADACCID,DEATH,NBR,A,1975,827,
DNK,ROADACCID,DEATH,NBR,A,1976,857,
DNK,ROADACCID,DEATH,NBR,A,1977,828,
DNK,ROADACCID,DEATH,NBR,A,1978,849,
DNK,ROADACCID,DEATH,NBR,A,1979,730,
DNK,ROADACCID,DEATH,NBR,A,1980,690,
DNK,ROADACCID,DEATH,NBR,A,1981,622,
DNK,ROADACCID,DEATH,NBR,A,1982,658,
DNK,ROADACCID,DEATH,NBR,A,1983,669,
DNK,ROADACCID,DEATH,NBR,A,1984,665,
DNK,ROADACCID,DEATH,NBR,A,1985,772,
DNK,ROADACCID,DEATH,NBR,A,1986,723,
DNK,ROADACCID,DEATH,NBR,A,1987,698,
DNK,ROADACCID,DEATH,NBR,A,1988,713,
DNK,ROADACCID,DEATH,NBR,A,1989,670,
DNK,ROADACCID,DEATH,NBR,A,1990,634,
DNK,ROADACCID,DEATH,NBR,A,1991,606,
DNK,ROADACCID,DEATH,NBR,A,1992,577,
DNK,ROADACCID,DEATH,NBR,A,1993,559,
DNK,ROADACCID,DEATH,NBR,A,1994,546,
DNK,ROADACCID,DEATH,NBR,A,1995,582,
DNK,ROADACCID,DEATH,NBR,A,1996,514,
DNK,ROADACCID,DEATH,NBR,A,1997,489,
DNK,ROADACCID,DEATH,NBR,A,1998,499,
DNK,ROADACCID,DEATH,NBR,A,1999,514,
DNK,ROADACCID,DEATH,NBR,A,2000,498,
DNK,ROADACCID,DEATH,NBR,A,2001,431,
DNK,ROADACCID,DEATH,NBR,A,2002,463,
DNK,ROADACCID,DEATH,NBR,A,2003,432,
DNK,ROADACCID,DEATH,NBR,A,2004,369,
DNK,ROADACCID,DEATH,NBR,A,2005,331,
DNK,ROADACCID,DEATH,NBR,A,2006,306,
DNK,ROADACCID,DEATH,NBR,A,2007,406,
DNK,ROADACCID,DEATH,NBR,A,2008,406,
DNK,ROADACCID,DEATH,NBR,A,2009,303,
DNK,ROADACCID,DEATH,NBR,A,2010,255,
DNK,ROADACCID,DEATH,NBR,A,2011,220,
DNK,ROADACCID,DEATH,NBR,A,2012,167,
DNK,ROADACCID,DEATH,NBR,A,2013,191,
DNK,ROADACCID,DEATH,NBR,A,2014,,L
IRL,ROADACCID,DEATH,NBR,A,1970,540,
IRL,ROADACCID,DEATH,NBR,A,1971,576,
IRL,ROADACCID,DEATH,NBR,A,1972,640,
IRL,ROADACCID,DEATH,NBR,A,1973,592,
IRL,ROADACCID,DEATH,NBR,A,1974,594,
IRL,ROADACCID,DEATH,NBR,A,1975,586,
IRL,ROADACCID,DEATH,NBR,A,1976,525,
IRL,ROADACCID,DEATH,NBR,A,1977,583,
IRL,ROADACCID,DEATH,NBR,A,1978,628,
IRL,ROADACCID,DEATH,NBR,A,1979,614,
IRL,ROADACCID,DEATH,NBR,A,1980,564,
IRL,ROADACCID,DEATH,NBR,A,1981,572,
IRL,ROADACCID,DEATH,NBR,A,1982,533,
IRL,ROADACCID,DEATH,NBR,A,1983,535,
IRL,ROADACCID,DEATH,NBR,A,1984,465,
IRL,ROADACCID,DEATH,NBR,A,1985,410,
IRL,ROADACCID,DEATH,NBR,A,1986,387,
IRL,ROADACCID,DEATH,NBR,A,1987,462,
IRL,ROADACCID,DEATH,NBR,A,1988,463,
IRL,ROADACCID,DEATH,NBR,A,1989,460,
IRL,ROADACCID,DEATH,NBR,A,1990,478,
IRL,ROADACCID,DEATH,NBR,A,1991,445,
IRL,ROADACCID,DEATH,NBR,A,1992,415,
IRL,ROADACCID,DEATH,NBR,A,1993,431,
IRL,ROADACCID,DEATH,NBR,A,1994,404,
IRL,ROADACCID,DEATH,NBR,A,1995,437,
IRL,ROADACCID,DEATH,NBR,A,1996,453,
IRL,ROADACCID,DEATH,NBR,A,1997,472,
IRL,ROADACCID,DEATH,NBR,A,1998,458,
IRL,ROADACCID,DEATH,NBR,A,1999,413,
IRL,ROADACCID,DEATH,NBR,A,2000,415,
IRL,ROADACCID,DEATH,NBR,A,2001,411,
IRL,ROADACCID,DEATH,NBR,A,2002,376,
IRL,ROADACCID,DEATH,NBR,A,2003,335,
IRL,ROADACCID,DEATH,NBR,A,2004,374,
IRL,ROADACCID,DEATH,NBR,A,2005,396,
IRL,ROADACCID,DEATH,NBR,A,2006,365,
IRL,ROADACCID,DEATH,NBR,A,2007,338,
IRL,ROADACCID,DEATH,NBR,A,2008,279,
IRL,ROADACCID,DEATH,NBR,A,2009,238,
IRL,ROADACCID,DEATH,NBR,A,2010,212,
IRL,ROADACCID,DEATH,NBR,A,2011,186,
IRL,ROADACCID,DEATH,NBR,A,2012,162,
IRL,ROADACCID,DEATH,NBR,A,2013,188,P
IRL,ROADACCID,DEATH,NBR,A,2014,194,P
ARM,ROADACCID,DEATH,NBR,A,1997,261,
ARM,ROADACCID,DEATH,NBR,A,1998,316,
ARM,ROADACCID,DEATH,NBR,A,1999,229,
ARM,ROADACCID,DEATH,NBR,A,2000,214,
ARM,ROADACCID,DEATH,NBR,A,2001,237,
ARM,ROADACCID,DEATH,NBR,A,2002,235,
ARM,ROADACCID,DEATH,NBR,A,2003,252,
ARM,ROADACCID,DEATH,NBR,A,2004,259,
ARM,ROADACCID,DEATH,NBR,A,2005,310,
ARM,ROADACCID,DEATH,NBR,A,2006,332,
ARM,ROADACCID,DEATH,NBR,A,2007,371,
ARM,ROADACCID,DEATH,NBR,A,2008,407,
ARM,ROADACCID,DEATH,NBR,A,2009,325,
ARM,ROADACCID,DEATH,NBR,A,2010,294,E
ARM,ROADACCID,DEATH,NBR,A,2011,327,E
ARM,ROADACCID,DEATH,NBR,A,2012,311,E
ARM,ROADACCID,DEATH,NBR,A,2013,316,E
NOR,ROADACCID,DEATH,NBR,A,1970,560,
NOR,ROADACCID,DEATH,NBR,A,1971,530,
NOR,ROADACCID,DEATH,NBR,A,1972,490,
NOR,ROADACCID,DEATH,NBR,A,1973,510,
NOR,ROADACCID,DEATH,NBR,A,1974,510,
NOR,ROADACCID,DEATH,NBR,A,1975,539,
NOR,ROADACCID,DEATH,NBR,A,1976,470,
NOR,ROADACCID,DEATH,NBR,A,1977,440,
NOR,ROADACCID,DEATH,NBR,A,1978,430,
NOR,ROADACCID,DEATH,NBR,A,1979,440,
NOR,ROADACCID,DEATH,NBR,A,1980,362,
NOR,ROADACCID,DEATH,NBR,A,1981,338,
NOR,ROADACCID,DEATH,NBR,A,1982,401,
NOR,ROADACCID,DEATH,NBR,A,1983,409,
NOR,ROADACCID,DEATH,NBR,A,1984,407,
NOR,ROADACCID,DEATH,NBR,A,1985,402,
NOR,ROADACCID,DEATH,NBR,A,1986,452,
NOR,ROADACCID,DEATH,NBR,A,1987,398,
NOR,ROADACCID,DEATH,NBR,A,1988,378,
NOR,ROADACCID,DEATH,NBR,A,1989,381,
NOR,ROADACCID,DEATH,NBR,A,1990,332,
NOR,ROADACCID,DEATH,NBR,A,1991,323,
NOR,ROADACCID,DEATH,NBR,A,1992,325,
NOR,ROADACCID,DEATH,NBR,A,1993,281,
NOR,ROADACCID,DEATH,NBR,A,1994,283,
NOR,ROADACCID,DEATH,NBR,A,1995,305,
NOR,ROADACCID,DEATH,NBR,A,1996,255,
NOR,ROADACCID,DEATH,NBR,A,1997,303,
NOR,ROADACCID,DEATH,NBR,A,1998,352,
NOR,ROADACCID,DEATH,NBR,A,1999,304,
NOR,ROADACCID,DEATH,NBR,A,2000,341,
NOR,ROADACCID,DEATH,NBR,A,2001,275,
NOR,ROADACCID,DEATH,NBR,A,2002,310,
NOR,ROADACCID,DEATH,NBR,A,2003,280,
NOR,ROADACCID,DEATH,NBR,A,2004,257,
NOR,ROADACCID,DEATH,NBR,A,2005,224,
NOR,ROADACCID,DEATH,NBR,A,2006,242,
NOR,ROADACCID,DEATH,NBR,A,2007,233,
NOR,ROADACCID,DEATH,NBR,A,2008,255,
NOR,ROADACCID,DEATH,NBR,A,2009,212,
NOR,ROADACCID,DEATH,NBR,A,2010,208,
NOR,ROADACCID,DEATH,NBR,A,2011,168,
NOR,ROADACCID,DEATH,NBR,A,2012,145,
NOR,ROADACCID,DEATH,NBR,A,2013,187,
NOR,ROADACCID,DEATH,NBR,A,2014,147,
LVA,ROADACCID,DEATH,NBR,A,1970,646,
LVA,ROADACCID,DEATH,NBR,A,1971,637,
LVA,ROADACCID,DEATH,NBR,A,1972,644,
LVA,ROADACCID,DEATH,NBR,A,1973,590,
LVA,ROADACCID,DEATH,NBR,A,1974,641,
LVA,ROADACCID,DEATH,NBR,A,1975,669,
LVA,ROADACCID,DEATH,NBR,A,1976,671,
LVA,ROADACCID,DEATH,NBR,A,1977,659,
LVA,ROADACCID,DEATH,NBR,A,1978,641,
LVA,ROADACCID,DEATH,NBR,A,1979,662,
LVA,ROADACCID,DEATH,NBR,A,1980,653,
LVA,ROADACCID,DEATH,NBR,A,1981,645,
LVA,ROADACCID,DEATH,NBR,A,1982,637,
LVA,ROADACCID,DEATH,NBR,A,1983,656,
LVA,ROADACCID,DEATH,NBR,A,1984,586,
LVA,ROADACCID,DEATH,NBR,A,1985,539,
LVA,ROADACCID,DEATH,NBR,A,1986,471,
LVA,ROADACCID,DEATH,NBR,A,1987,512,
LVA,ROADACCID,DEATH,NBR,A,1988,577,
LVA,ROADACCID,DEATH,NBR,A,1989,802,
LVA,ROADACCID,DEATH,NBR,A,1990,877,
LVA,ROADACCID,DEATH,NBR,A,1991,923,
LVA,ROADACCID,DEATH,NBR,A,1992,729,
LVA,ROADACCID,DEATH,NBR,A,1993,670,
LVA,ROADACCID,DEATH,NBR,A,1994,717,
LVA,ROADACCID,DEATH,NBR,A,1995,611,
LVA,ROADACCID,DEATH,NBR,A,1996,550,
LVA,ROADACCID,DEATH,NBR,A,1997,525,
LVA,ROADACCID,DEATH,NBR,A,1998,627,
LVA,ROADACCID,DEATH,NBR,A,1999,604,
LVA,ROADACCID,DEATH,NBR,A,2000,588,
LVA,ROADACCID,DEATH,NBR,A,2001,517,
LVA,ROADACCID,DEATH,NBR,A,2002,518,
LVA,ROADACCID,DEATH,NBR,A,2003,493,
LVA,ROADACCID,DEATH,NBR,A,2004,516,
LVA,ROADACCID,DEATH,NBR,A,2005,442,
LVA,ROADACCID,DEATH,NBR,A,2006,407,
LVA,ROADACCID,DEATH,NBR,A,2007,419,
LVA,ROADACCID,DEATH,NBR,A,2008,316,
LVA,ROADACCID,DEATH,NBR,A,2009,254,
LVA,ROADACCID,DEATH,NBR,A,2010,218,
LVA,ROADACCID,DEATH,NBR,A,2011,179,
LVA,ROADACCID,DEATH,NBR,A,2012,177,
LVA,ROADACCID,DEATH,NBR,A,2013,179,
LVA,ROADACCID,DEATH,NBR,A,2014,212,
SRB,ROADACCID,DEATH,NBR,A,1970,,L
SRB,ROADACCID,DEATH,NBR,A,1971,,L
SRB,ROADACCID,DEATH,NBR,A,1972,,L
SRB,ROADACCID,DEATH,NBR,A,1973,,L
SRB,ROADACCID,DEATH,NBR,A,1974,,L
SRB,ROADACCID,DEATH,NBR,A,1975,,L
SRB,ROADACCID,DEATH,NBR,A,1976,,L
SRB,ROADACCID,DEATH,NBR,A,1977,,L
SRB,ROADACCID,DEATH,NBR,A,1978,,L
SRB,ROADACCID,DEATH,NBR,A,1979,,L
SRB,ROADACCID,DEATH,NBR,A,1980,,L
SRB,ROADACCID,DEATH,NBR,A,1981,,L
SRB,ROADACCID,DEATH,NBR,A,1982,,L
SRB,ROADACCID,DEATH,NBR,A,1983,,L
SRB,ROADACCID,DEATH,NBR,A,1984,,L
SRB,ROADACCID,DEATH,NBR,A,1985,,L
SRB,ROADACCID,DEATH,NBR,A,1986,,L
SRB,ROADACCID,DEATH,NBR,A,1987,,L
SRB,ROADACCID,DEATH,NBR,A,1988,,L
SRB,ROADACCID,DEATH,NBR,A,1989,,L
SRB,ROADACCID,DEATH,NBR,A,1990,,L
SRB,ROADACCID,DEATH,NBR,A,1991,,L
SRB,ROADACCID,DEATH,NBR,A,1992,,L
SRB,ROADACCID,DEATH,NBR,A,1993,,L
SRB,ROADACCID,DEATH,NBR,A,1994,,L
SRB,ROADACCID,DEATH,NBR,A,1995,,L
SRB,ROADACCID,DEATH,NBR,A,1996,,L
SRB,ROADACCID,DEATH,NBR,A,1997,,L
SRB,ROADACCID,DEATH,NBR,A,1998,,L
SRB,ROADACCID,DEATH,NBR,A,1999,1100,
SRB,ROADACCID,DEATH,NBR,A,2000,1048,
SRB,ROADACCID,DEATH,NBR,A,2001,1273,
SRB,ROADACCID,DEATH,NBR,A,2002,847,
SRB,ROADACCID,DEATH,NBR,A,2003,858,
SRB,ROADACCID,DEATH,NBR,A,2004,953,
SRB,ROADACCID,DEATH,NBR,A,2005,841,
SRB,ROADACCID,DEATH,NBR,A,2006,900,
SRB,ROADACCID,DEATH,NBR,A,2007,962,
SRB,ROADACCID,DEATH,NBR,A,2008,897,
SRB,ROADACCID,DEATH,NBR,A,2009,808,
SRB,ROADACCID,DEATH,NBR,A,2010,656,
SRB,ROADACCID,DEATH,NBR,A,2011,728,
SRB,ROADACCID,DEATH,NBR,A,2012,684,
SRB,ROADACCID,DEATH,NBR,A,2013,646,
SRB,ROADACCID,DEATH,NBR,A,2014,476,
DEU,ROADACCID,DEATH,NBR,A,1970,19193,
DEU,ROADACCID,DEATH,NBR,A,1971,18753,
DEU,ROADACCID,DEATH,NBR,A,1972,18811,
DEU,ROADACCID,DEATH,NBR,A,1973,16302,
DEU,ROADACCID,DEATH,NBR,A,1974,14614,
DEU,ROADACCID,DEATH,NBR,A,1975,14870,
DEU,ROADACCID,DEATH,NBR,A,1976,14820,
DEU,ROADACCID,DEATH,NBR,A,1977,14978,
DEU,ROADACCID,DEATH,NBR,A,1978,14662,
DEU,ROADACCID,DEATH,NBR,A,1979,13222,
DEU,ROADACCID,DEATH,NBR,A,1980,13041,
DEU,ROADACCID,DEATH,NBR,A,1981,11674,
DEU,ROADACCID,DEATH,NBR,A,1982,11608,
DEU,ROADACCID,DEATH,NBR,A,1983,11732,
DEU,ROADACCID,DEATH,NBR,A,1984,10199,
DEU,ROADACCID,DEATH,NBR,A,1985,8400,
DEU,ROADACCID,DEATH,NBR,A,1986,8948,
DEU,ROADACCID,DEATH,NBR,A,1987,7967,
DEU,ROADACCID,DEATH,NBR,A,1988,8213,
DEU,ROADACCID,DEATH,NBR,A,1989,7995,
DEU,ROADACCID,DEATH,NBR,A,1990,7906,
DEU,ROADACCID,DEATH,NBR,A,1991,11300,B
DEU,ROADACCID,DEATH,NBR,A,1992,10631,
DEU,ROADACCID,DEATH,NBR,A,1993,9949,
DEU,ROADACCID,DEATH,NBR,A,1994,9814,
DEU,ROADACCID,DEATH,NBR,A,1995,9454,
DEU,ROADACCID,DEATH,NBR,A,1996,8758,
DEU,ROADACCID,DEATH,NBR,A,1997,8549,
DEU,ROADACCID,DEATH,NBR,A,1998,7792,
DEU,ROADACCID,DEATH,NBR,A,1999,7772,
DEU,ROADACCID,DEATH,NBR,A,2000,7503,
DEU,ROADACCID,DEATH,NBR,A,2001,6977,
DEU,ROADACCID,DEATH,NBR,A,2002,6842,
DEU,ROADACCID,DEATH,NBR,A,2003,6613,
DEU,ROADACCID,DEATH,NBR,A,2004,5842,
DEU,ROADACCID,DEATH,NBR,A,2005,5361,
DEU,ROADACCID,DEATH,NBR,A,2006,5091,
DEU,ROADACCID,DEATH,NBR,A,2007,4949,
DEU,ROADACCID,DEATH,NBR,A,2008,4477,
DEU,ROADACCID,DEATH,NBR,A,2009,4152,
DEU,ROADACCID,DEATH,NBR,A,2010,3648,
DEU,ROADACCID,DEATH,NBR,A,2011,4009,
DEU,ROADACCID,DEATH,NBR,A,2012,3600,
DEU,ROADACCID,DEATH,NBR,A,2013,3339,
DEU,ROADACCID,DEATH,NBR,A,2014,3377,
